Trade Type,Symbol,Entry DateTime,Exit DateTime,Entry Price,Exit Price,Trade Quantity,Max Open Quantity,Max Closed Quantity,Profit/Loss (T),Cumulative Profit/Loss (T),FlatToFlat Profit/Loss (T),FlatToFlat Max Open Profit (T),FlatToFlat Max Open Loss (T),Max Open Profit (T),Max Open Loss (T),Entry Efficiency,Exit Efficiency,Total Efficiency,Commission (C),High Price While Open,Low Price While Open,Note,Open Position Quantity,Close Position Quantity,Duration,Account,Highest Cumulative P/L (T),Lowest Cumulative P/L (T),Maximum Runup (T),Maximum Drawdown (T)
Long,[Sim]F.US.MESU26,2018-08-17 10:08:56.000,2018-08-17 10:17:18.000,3604.00000000,3604.00000000,1.00000000,1.00000000,1.00000000,0.00,-290.00,0.00,5.00,-7.00,5.00,-7.00,100.00,58.33,0.00,0.00,3605.25000000,3602.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:08:22.000,Sim14,55.00,-290.00,84.00,-345.00
Long,[Sim]F.US.MESU26,2018-08-17 10:50:55.000,2018-08-17 10:53:25.000,3608.50000000,3608.50000000,1.00000000,1.00000000,1.00000000,0.00,-290.00,0.00,4.00,-2.00,4.00,-2.00,100.00,33.33,0.00,0.00,3609.50000000,3608.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:02:30.000,Sim14,55.00,-290.00,84.00,-345.00
Long,[Sim]F.US.MESU26,2018-08-17 10:55:56.012,2018-08-17 11:04:25.109,3609.25000000,3609.25000000,1.00000000,1.00000000,1.00000000,0.00,-290.00,0.00,9.00,-2.00,9.00,-2.00,100.00,18.18,0.00,0.00,3611.50000000,3608.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:08:29.097,Sim14,55.00,-290.00,84.00,-345.00
Long,[Sim]F.US.MESU26,2018-08-17 11:12:56.000,2018-08-17 13:02:56.012,3610.25000000,3609.75000000,1.00000000,1.00000000,1.00000000,-2.00,-292.00,-2.00,2.00,-23.00,2.00,-23.00,100.00,84.00,-8.00,0.00,3610.75000000,3604.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,01:50:00.012,Sim14,55.00,-292.00,84.00,-347.00
Long,[Sim]F.US.MESU26,2018-08-17 13:31:56.012,2018-08-17 13:44:31.000,3617.00000000,3617.00000000,1.00000000,1.00000000,1.00000000,0.00,-292.00,0.00,3.00,-11.00,3.00,-11.00,100.00,78.57,0.00,0.00,3617.75000000,3614.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:12:34.988,Sim14,55.00,-292.00,84.00,-347.00
Long,[Sim]F.US.MESU26,2018-08-17 13:59:56.000,2018-08-17 14:00:57.000,3619.50000000,3619.50000000,1.00000000,1.00000000,1.00000000,0.00,-292.00,0.00,1.00,-2.00,1.00,-2.00,100.00,66.67,0.00,0.00,3619.75000000,3619.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:01.000,Sim14,55.00,-292.00,84.00,-347.00
Long,[Sim]F.US.MESU26,2018-08-20 08:34:56.012,2018-08-20 08:38:56.001,3620.25000000,3620.25000000,1.00000000,1.00000000,1.00000000,0.00,-292.00,0.00,6.00,-1.00,6.00,-1.00,100.00,14.29,0.00,0.00,3621.75000000,3620.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:03:59.989,Sim14,55.00,-292.00,84.00,-347.00
Long,[Sim]F.US.MESU26,2018-08-20 08:39:56.000,2018-08-20 08:40:56.012,3621.50000000,3620.75000000,1.00000000,1.00000000,1.00000000,-3.00,-295.00,-3.00,1.00,-3.00,1.00,-3.00,100.00,0.00,-75.00,0.00,3621.75000000,3620.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:00.012,Sim14,55.00,-295.00,84.00,-350.00
Long,[Sim]F.US.MESU26,2018-08-20 08:45:56.010,2018-08-20 08:47:56.012,3620.25000000,3619.75000000,1.00000000,1.00000000,1.00000000,-2.00,-297.00,-2.00,2.00,-5.00,2.00,-5.00,100.00,42.86,-28.57,0.00,3620.75000000,3619.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:02:00.002,Sim14,55.00,-297.00,84.00,-352.00
Short,[Sim]F.US.MESU26,2018-08-20 09:21:54.027,2018-08-20 09:22:56.000,3617.50000000,3618.25000000,1.00000000,1.00000000,1.00000000,-3.00,-300.00,-3.00,1.00,-3.00,1.00,-3.00,100.00,0.00,-75.00,0.00,3618.25000000,3617.25000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:01.973,Sim14,55.00,-300.00,84.00,-355.00
Short,[Sim]F.US.MESU26,2018-08-20 09:31:56.000,2018-08-20 09:32:56.012,3617.25000000,3618.50000000,1.00000000,1.00000000,1.00000000,-5.00,-305.00,-5.00,2.00,-5.00,2.00,-5.00,100.00,0.00,-71.43,0.00,3618.50000000,3616.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.012,Sim14,55.00,-305.00,84.00,-360.00
Short,[Sim]F.US.MESU26,2018-08-20 09:39:56.002,2018-08-20 09:49:11.006,3617.50000000,3617.50000000,1.00000000,1.00000000,1.00000000,0.00,-305.00,0.00,10.00,-1.00,10.00,-1.00,100.00,9.09,0.00,0.00,3617.75000000,3615.00000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:09:15.004,Sim14,55.00,-305.00,84.00,-360.00
Short,[Sim]F.US.MESU26,2018-08-20 09:50:56.004,2018-08-20 09:54:56.003,3615.75000000,3616.00000000,1.00000000,1.00000000,1.00000000,-1.00,-306.00,-1.00,1.00,-7.00,1.00,-7.00,100.00,75.00,-12.50,0.00,3617.50000000,3615.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:03:59.999,Sim14,55.00,-306.00,84.00,-361.00
Short,[Sim]F.US.MESU26,2018-08-20 10:01:55.008,2018-08-20 11:07:24.022,3615.75000000,3621.75000000,1.00000000,1.00000000,1.00000000,-24.00,-330.00,-24.00,0.00,-24.00,-0.00,-24.00,100.00,0.00,-100.00,0.00,3621.75000000,3615.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,01:05:29.014,Sim14,55.00,-330.00,84.00,-385.00
Long,[Sim]F.US.MESU26,2018-08-20 11:13:56.007,2018-08-20 11:17:05.000,3621.50000000,3621.50000000,1.00000000,1.00000000,1.00000000,0.00,-330.00,0.00,1.00,-1.00,1.00,-1.00,100.00,50.00,0.00,0.00,3621.75000000,3621.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:03:08.993,Sim14,55.00,-330.00,84.00,-385.00
Long,[Sim]F.US.MESU26,2018-08-20 11:19:56.012,2018-08-20 11:28:15.000,3621.75000000,3621.75000000,1.00000000,1.00000000,1.00000000,0.00,-330.00,0.00,2.00,-3.00,2.00,-3.00,100.00,60.00,0.00,0.00,3622.25000000,3621.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:08:18.988,Sim14,55.00,-330.00,84.00,-385.00
Long,[Sim]F.US.MESU26,2018-08-20 11:28:56.000,2018-08-20 11:58:55.010,3622.25000000,3622.00000000,1.00000000,1.00000000,1.00000000,-1.00,-331.00,-1.00,1.00,-7.00,1.00,-7.00,100.00,75.00,-12.50,0.00,3622.50000000,3620.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:29:59.010,Sim14,55.00,-331.00,84.00,-386.00
Long,[Sim]F.US.MESU26,2018-08-20 11:59:53.000,2018-08-20 12:01:55.001,3622.00000000,3622.00000000,1.00000000,1.00000000,1.00000000,0.00,-331.00,0.00,2.00,-1.00,2.00,-1.00,100.00,33.33,0.00,0.00,3622.50000000,3621.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:02:02.001,Sim14,55.00,-331.00,84.00,-386.00
Long,[Sim]F.US.MESU26,2018-08-20 12:06:55.107,2018-08-20 12:41:04.001,3621.75000000,3621.75000000,1.00000000,1.00000000,1.00000000,0.00,-331.00,0.00,4.00,-5.00,4.00,-5.00,100.00,55.56,0.00,0.00,3622.75000000,3620.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:34:08.894,Sim14,55.00,-331.00,84.00,-386.00
Long,[Sim]F.US.MESU26,2018-08-20 12:47:51.000,2018-08-20 12:57:04.000,3622.50000000,3622.50000000,1.00000000,1.00000000,1.00000000,0.00,-331.00,0.00,1.00,-3.00,1.00,-3.00,100.00,75.00,0.00,0.00,3622.75000000,3621.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:09:13.000,Sim14,55.00,-331.00,84.00,-386.00
Long,[Sim]F.US.MESU26,2018-08-20 12:57:56.000,2018-08-20 13:03:47.000,3622.75000000,3622.75000000,1.00000000,1.00000000,1.00000000,0.00,-331.00,0.00,2.00,-1.00,2.00,-1.00,100.00,33.33,0.00,0.00,3623.25000000,3622.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:05:51.000,Sim14,55.00,-331.00,84.00,-386.00
Long,[Sim]F.US.MESU26,2018-08-20 13:19:56.007,2018-08-20 13:28:58.000,3622.75000000,3622.75000000,1.00000000,1.00000000,1.00000000,0.00,-331.00,0.00,1.00,-2.00,1.00,-2.00,100.00,66.67,0.00,0.00,3623.00000000,3622.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:09:01.993,Sim14,55.00,-331.00,84.00,-386.00
Long,[Sim]F.US.MESU26,2018-08-20 14:15:56.010,2018-08-20 14:18:12.000,3622.75000000,3622.75000000,1.00000000,1.00000000,1.00000000,0.00,-331.00,0.00,2.00,-1.00,2.00,-1.00,100.00,33.33,0.00,0.00,3623.25000000,3622.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:02:15.990,Sim14,55.00,-331.00,84.00,-386.00
Long,[Sim]F.US.MESU26,2018-08-20 14:26:55.000,2018-08-20 14:31:52.000,3623.00000000,3622.75000000,1.00000000,1.00000000,1.00000000,-1.00,-332.00,-1.00,1.00,-3.00,1.00,-3.00,100.00,50.00,-25.00,0.00,3623.25000000,3622.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:04:57.000,Sim14,55.00,-332.00,84.00,-387.00
Long,[Sim]F.US.MESU26,2018-08-21 08:56:56.012,2018-08-21 08:58:56.012,3632.25000000,3632.00000000,1.00000000,1.00000000,1.00000000,-1.00,-333.00,-1.00,1.00,-2.00,1.00,-2.00,100.00,33.33,-33.33,0.00,3632.50000000,3631.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:02:00.000,Sim14,55.00,-333.00,84.00,-388.00
Long,[Sim]F.US.MESU26,2018-08-21 08:59:56.009,2018-08-21 09:00:56.012,3632.50000000,3632.50000000,1.00000000,1.00000000,1.00000000,0.00,-333.00,0.00,2.00,-1.00,2.00,-1.00,100.00,33.33,0.00,0.00,3633.00000000,3632.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:00.003,Sim14,55.00,-333.00,84.00,-388.00
Long,[Sim]F.US.MESU26,2018-08-21 09:14:56.012,2018-08-21 09:16:15.002,3631.75000000,3631.75000000,1.00000000,1.00000000,1.00000000,0.00,-333.00,0.00,2.00,-2.00,2.00,-2.00,100.00,50.00,0.00,0.00,3632.25000000,3631.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:18.990,Sim14,55.00,-333.00,84.00,-388.00
Long,[Sim]F.US.MESU26,2018-08-21 09:16:56.012,2018-08-21 09:17:56.214,3632.00000000,3632.00000000,1.00000000,1.00000000,1.00000000,0.00,-333.00,0.00,1.00,0.00,1.00,0.00,100.00,0.00,0.00,0.00,3632.25000000,3632.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:00.202,Sim14,55.00,-333.00,84.00,-388.00
Long,[Sim]F.US.MESU26,2018-08-21 09:18:56.000,2018-08-21 09:29:56.005,3632.00000000,3630.75000000,1.00000000,1.00000000,1.00000000,-5.00,-338.00,-5.00,1.00,-7.00,1.00,-7.00,100.00,25.00,-62.50,0.00,3632.25000000,3630.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:11:00.005,Sim14,55.00,-338.00,84.00,-393.00
Long,[Sim]F.US.MESU26,2018-08-21 09:32:56.000,2018-08-21 09:36:20.000,3631.50000000,3631.50000000,1.00000000,1.00000000,1.00000000,0.00,-338.00,0.00,2.00,-3.00,2.00,-3.00,100.00,60.00,0.00,0.00,3632.00000000,3630.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:03:24.000,Sim14,55.00,-338.00,84.00,-393.00
Long,[Sim]F.US.MESU26,2018-08-21 09:42:56.002,2018-08-21 09:46:03.000,3631.00000000,3631.00000000,1.00000000,1.00000000,1.00000000,0.00,-338.00,0.00,4.00,-1.00,4.00,-1.00,100.00,20.00,0.00,0.00,3632.00000000,3630.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:03:06.998,Sim14,55.00,-338.00,84.00,-393.00
Long,[Sim]F.US.MESU26,2018-08-21 10:53:56.000,2018-08-21 10:55:48.000,3632.75000000,3632.75000000,1.00000000,1.00000000,1.00000000,0.00,-338.00,0.00,5.00,0.00,5.00,0.00,100.00,0.00,0.00,0.00,3634.00000000,3632.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:52.000,Sim14,55.00,-338.00,84.00,-393.00
Long,[Sim]F.US.MESU26,2018-08-21 11:27:56.002,2018-08-21 11:33:43.140,3635.75000000,3635.75000000,1.00000000,1.00000000,1.00000000,0.00,-338.00,0.00,2.00,-2.00,2.00,-2.00,100.00,50.00,0.00,0.00,3636.25000000,3635.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:05:47.138,Sim14,55.00,-338.00,84.00,-393.00
Long,[Sim]F.US.MESU26,2018-08-21 11:38:55.038,2018-08-21 11:47:34.000,3636.25000000,3636.25000000,1.00000000,1.00000000,1.00000000,0.00,-338.00,0.00,3.00,-3.00,3.00,-3.00,100.00,50.00,0.00,0.00,3637.00000000,3635.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:08:38.962,Sim14,55.00,-338.00,84.00,-393.00
Long,[Sim]F.US.MESU26,2018-08-21 11:51:52.000,2018-08-21 11:52:56.000,3637.00000000,3636.75000000,1.00000000,1.00000000,1.00000000,-1.00,-339.00,-1.00,1.00,-2.00,1.00,-2.00,100.00,33.33,-33.33,0.00,3637.25000000,3636.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:04.000,Sim14,55.00,-339.00,84.00,-394.00
Long,[Sim]F.US.MESU26,2018-08-21 12:27:56.001,2018-08-21 12:30:56.000,3636.00000000,3635.75000000,1.00000000,1.00000000,1.00000000,-1.00,-340.00,-1.00,1.00,-2.00,1.00,-2.00,100.00,33.33,-33.33,0.00,3636.25000000,3635.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:02:59.999,Sim14,55.00,-340.00,84.00,-395.00
Long,[Sim]F.US.MESU26,2018-08-21 12:33:56.000,2018-08-21 12:35:54.000,3636.25000000,3636.25000000,1.00000000,1.00000000,1.00000000,0.00,-340.00,0.00,1.00,-2.00,1.00,-2.00,100.00,66.67,0.00,0.00,3636.50000000,3635.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:58.000,Sim14,55.00,-340.00,84.00,-395.00
Long,[Sim]F.US.MESU26,2018-08-21 12:37:50.000,2018-08-21 12:42:48.085,3636.00000000,3636.25000000,1.00000000,1.00000000,1.00000000,1.00,-339.00,1.00,3.00,-1.00,3.00,-1.00,100.00,50.00,25.00,0.00,3636.75000000,3635.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:04:58.085,Sim14,55.00,-340.00,84.00,-395.00
Long,[Sim]F.US.MESU26,2018-08-21 12:57:55.063,2018-08-21 13:49:56.185,3636.00000000,3630.00000000,1.00000000,1.00000000,1.00000000,-24.00,-363.00,-24.00,0.00,-24.00,0.00,-24.00,100.00,0.00,-100.00,0.00,3636.00000000,3630.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:52:01.122,Sim14,55.00,-363.00,84.00,-418.00
Short,[Sim]F.US.MESU26,2018-08-21 14:15:56.000,2018-08-21 14:20:56.007,3630.25000000,3630.50000000,1.00000000,1.00000000,1.00000000,-1.00,-364.00,-1.00,4.00,-6.00,4.00,-6.00,100.00,50.00,-10.00,0.00,3631.75000000,3629.25000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:05:00.007,Sim14,55.00,-364.00,84.00,-419.00
Long,[Sim]F.US.MESU26,2018-08-22 08:36:56.011,2018-08-22 08:43:09.099,3626.00000000,3626.00000000,1.00000000,1.00000000,1.00000000,0.00,-364.00,0.00,4.00,-5.00,4.00,-5.00,100.00,55.56,0.00,0.00,3627.00000000,3624.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:06:13.088,Sim14,55.00,-364.00,84.00,-419.00
Long,[Sim]F.US.MESU26,2018-08-22 09:51:56.001,2018-08-22 09:53:54.053,3629.00000000,3628.50000000,1.00000000,1.00000000,1.00000000,-2.00,-366.00,-2.00,1.00,-2.00,1.00,-2.00,100.00,0.00,-66.67,0.00,3629.25000000,3628.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:58.052,Sim14,55.00,-366.00,84.00,-421.00
Long,[Sim]F.US.MESU26,2018-08-22 09:55:56.006,2018-08-22 10:05:58.000,3628.75000000,3628.75000000,1.00000000,1.00000000,1.00000000,0.00,-366.00,0.00,4.00,-7.00,4.00,-7.00,100.00,63.64,0.00,0.00,3629.75000000,3627.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:10:01.994,Sim14,55.00,-366.00,84.00,-421.00
Long,[Sim]F.US.MESU26,2018-08-22 10:13:56.012,2018-08-22 10:17:04.119,3628.50000000,3628.50000000,1.00000000,1.00000000,1.00000000,0.00,-366.00,0.00,4.00,-1.00,4.00,-1.00,100.00,20.00,0.00,0.00,3629.50000000,3628.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:03:08.107,Sim14,55.00,-366.00,84.00,-421.00
Long,[Sim]F.US.MESU26,2018-08-22 10:17:56.012,2018-08-22 10:19:06.072,3629.50000000,3629.50000000,1.00000000,1.00000000,1.00000000,0.00,-366.00,0.00,3.00,-2.00,3.00,-2.00,100.00,40.00,0.00,0.00,3630.25000000,3629.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:10.060,Sim14,55.00,-366.00,84.00,-421.00
Long,[Sim]F.US.MESU26,2018-08-22 10:21:56.008,2018-08-22 10:22:56.000,3629.75000000,3629.75000000,1.00000000,1.00000000,1.00000000,0.00,-366.00,0.00,1.00,-1.00,1.00,-1.00,100.00,50.00,0.00,0.00,3630.00000000,3629.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:00:59.992,Sim14,55.00,-366.00,84.00,-421.00
Short,[Sim]F.US.MESU26,2018-08-23 08:31:55.101,2018-08-23 08:32:56.012,3623.00000000,3623.50000000,1.00000000,1.00000000,1.00000000,-2.00,-368.00,-2.00,3.00,-2.00,3.00,-2.00,100.00,0.00,-40.00,0.00,3623.50000000,3622.25000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.911,Sim14,55.00,-368.00,84.00,-423.00
Long,[Sim]F.US.MESU26,2018-08-23 08:48:56.012,2018-08-23 10:00:01.130,3627.00000000,3627.00000000,1.00000000,1.00000000,1.00000000,0.00,-368.00,0.00,24.00,-4.00,24.00,-4.00,100.00,14.29,0.00,0.00,3633.00000000,3626.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,01:11:05.118,Sim14,55.00,-368.00,84.00,-423.00
Long,[Sim]F.US.MESU26,2018-08-23 11:28:54.004,2018-08-23 11:30:55.003,3624.25000000,3623.75000000,1.00000000,1.00000000,1.00000000,-2.00,-370.00,-2.00,1.00,-2.00,1.00,-2.00,100.00,0.00,-66.67,0.00,3624.50000000,3623.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:02:00.999,Sim14,55.00,-370.00,84.00,-425.00
Long,[Sim]F.US.MESU26,2018-08-23 11:33:56.012,2018-08-23 11:42:27.006,3624.00000000,3624.00000000,1.00000000,1.00000000,1.00000000,0.00,-370.00,0.00,4.00,-5.00,4.00,-5.00,100.00,55.56,0.00,0.00,3625.00000000,3622.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:08:30.994,Sim14,55.00,-370.00,84.00,-425.00
Short,[Sim]F.US.MESU26,2018-08-23 12:25:56.001,2018-08-23 12:38:34.000,3621.25000000,3621.25000000,1.00000000,1.00000000,1.00000000,0.00,-370.00,0.00,4.00,-7.00,4.00,-7.00,100.00,63.64,0.00,0.00,3623.00000000,3620.25000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:12:37.999,Sim14,55.00,-370.00,84.00,-425.00
Short,[Sim]F.US.MESU26,2018-08-23 12:47:56.001,2018-08-23 12:57:51.001,3621.00000000,3621.25000000,1.00000000,1.00000000,1.00000000,-1.00,-371.00,-1.00,1.00,-5.00,1.00,-5.00,100.00,66.67,-16.67,0.00,3622.25000000,3620.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:09:55.000,Sim14,55.00,-371.00,84.00,-426.00
Short,[Sim]F.US.MESU26,2018-08-23 12:59:56.000,2018-08-23 13:00:56.002,3621.25000000,3622.50000000,1.00000000,1.00000000,1.00000000,-5.00,-376.00,-5.00,1.00,-5.00,1.00,-5.00,100.00,0.00,-83.33,0.00,3622.50000000,3621.00000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.002,Sim14,55.00,-376.00,84.00,-431.00
Long,[Sim]F.US.MESU26,2018-08-23 13:16:56.000,2018-08-23 13:45:49.000,3623.75000000,3623.75000000,1.00000000,1.00000000,1.00000000,0.00,-376.00,0.00,4.00,-6.00,4.00,-6.00,100.00,60.00,0.00,0.00,3624.75000000,3622.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:28:53.000,Sim14,55.00,-376.00,84.00,-431.00
Long,[Sim]F.US.MESU26,2018-08-23 13:59:56.000,2018-08-23 14:01:51.000,3623.75000000,3623.50000000,1.00000000,1.00000000,1.00000000,-1.00,-377.00,-1.00,1.00,-2.00,1.00,-2.00,100.00,33.33,-33.33,0.00,3624.00000000,3623.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:55.000,Sim14,55.00,-377.00,84.00,-432.00
Long,[Sim]F.US.MESU26,2018-08-23 14:03:56.001,2018-08-23 14:06:11.002,3623.25000000,3623.25000000,1.00000000,1.00000000,1.00000000,0.00,-377.00,0.00,3.00,-1.00,3.00,-1.00,100.00,25.00,0.00,0.00,3624.00000000,3623.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:02:15.001,Sim14,55.00,-377.00,84.00,-432.00
Long,[Sim]F.US.MESU26,2018-08-23 14:06:54.015,2018-08-23 14:15:47.085,3623.75000000,3623.75000000,1.00000000,1.00000000,1.00000000,0.00,-377.00,0.00,5.00,-2.00,5.00,-2.00,100.00,28.57,0.00,0.00,3625.00000000,3623.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:08:53.070,Sim14,55.00,-377.00,84.00,-432.00
Long,[Sim]F.US.MESU26,2018-08-24 08:32:56.003,2018-08-24 08:34:12.000,3629.00000000,3629.00000000,1.00000000,1.00000000,1.00000000,0.00,-377.00,0.00,3.00,-1.00,3.00,-1.00,100.00,25.00,0.00,0.00,3629.75000000,3628.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:15.997,Sim14,55.00,-377.00,84.00,-432.00
Long,[Sim]F.US.MESU26,2018-08-24 09:33:56.001,2018-08-24 14:31:56.001,3632.00000000,3637.75000000,1.00000000,1.00000000,1.00000000,23.00,-354.00,23.00,34.00,-2.00,34.00,-2.00,100.00,69.44,63.89,0.00,3640.50000000,3631.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,04:58:00.000,Sim14,55.00,-377.00,84.00,-432.00
Long,[Sim]F.US.MESU26,2018-08-27 08:30:56.012,2018-08-27 08:31:57.001,3652.75000000,3652.75000000,1.00000000,1.00000000,1.00000000,0.00,-354.00,0.00,3.00,-2.00,3.00,-2.00,100.00,40.00,0.00,0.00,3653.50000000,3652.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:00.989,Sim14,55.00,-377.00,84.00,-432.00
Long,[Sim]F.US.MESU26,2018-08-27 08:35:56.012,2018-08-27 08:36:56.012,3653.00000000,3650.75000000,1.00000000,1.00000000,1.00000000,-9.00,-363.00,-9.00,2.00,-9.00,2.00,-9.00,100.00,0.00,-81.82,0.00,3653.50000000,3650.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:00.000,Sim14,55.00,-377.00,84.00,-432.00
Long,[Sim]F.US.MESU26,2018-08-27 08:53:55.000,2018-08-27 08:54:57.000,3655.50000000,3655.50000000,1.00000000,1.00000000,1.00000000,0.00,-363.00,0.00,1.00,-2.00,1.00,-2.00,100.00,66.67,0.00,0.00,3655.75000000,3655.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:02.000,Sim14,55.00,-377.00,84.00,-432.00
Long,[Sim]F.US.MESU26,2018-08-27 08:55:56.000,2018-08-27 08:56:56.008,3655.75000000,3655.50000000,1.00000000,1.00000000,1.00000000,-1.00,-364.00,-1.00,1.00,-1.00,1.00,-1.00,100.00,0.00,-50.00,0.00,3656.00000000,3655.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:00.008,Sim14,55.00,-377.00,84.00,-432.00
Long,[Sim]F.US.MESU26,2018-08-27 09:02:56.002,2018-08-27 09:04:10.000,3656.75000000,3656.75000000,1.00000000,1.00000000,1.00000000,0.00,-364.00,0.00,2.00,-2.00,2.00,-2.00,100.00,50.00,0.00,0.00,3657.25000000,3656.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:13.998,Sim14,55.00,-377.00,84.00,-432.00
Long,[Sim]F.US.MESU26,2018-08-27 10:53:56.001,2018-08-27 10:54:57.000,3659.50000000,3659.50000000,1.00000000,1.00000000,1.00000000,0.00,-364.00,0.00,1.00,-1.00,1.00,-1.00,100.00,50.00,0.00,0.00,3659.75000000,3659.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:00.999,Sim14,55.00,-377.00,84.00,-432.00
Long,[Sim]F.US.MESU26,2018-08-27 10:55:55.002,2018-08-27 12:10:16.000,3659.50000000,3659.50000000,1.00000000,1.00000000,1.00000000,0.00,-364.00,0.00,12.00,-2.00,12.00,-2.00,100.00,14.29,0.00,0.00,3662.50000000,3659.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,01:14:20.998,Sim14,55.00,-377.00,84.00,-432.00
Long,[Sim]F.US.MESU26,2018-08-27 13:36:56.000,2018-08-27 13:38:57.000,3661.00000000,3661.00000000,1.00000000,1.00000000,1.00000000,0.00,-364.00,0.00,2.00,0.00,2.00,0.00,100.00,0.00,0.00,0.00,3661.50000000,3661.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:02:01.000,Sim14,55.00,-377.00,84.00,-432.00
Long,[Sim]F.US.MESU26,2018-08-27 13:39:56.001,2018-08-27 13:43:00.000,3661.00000000,3661.00000000,1.00000000,1.00000000,1.00000000,0.00,-364.00,0.00,2.00,-1.00,2.00,-1.00,100.00,33.33,0.00,0.00,3661.50000000,3660.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:03:03.999,Sim14,55.00,-377.00,84.00,-432.00
